,carat,cut,color,clarity,depth,table,x,y,z,volume,price_predicted
3183,0.33,3,3,3,63.0,58.0,4.4,4.42,2.78,54.065439999999995,523.6846794441359
3184,0.32,5,6,4,61.6,56.0,4.4,4.43,2.72,53.018240000000006,713.5269184030469
3185,1.57,5,1,6,61.4,57.0,7.5,7.45,4.59,256.46625,10635.038522880595
3186,0.52,5,3,3,61.9,56.0,5.16,5.22,3.2,86.19264,1260.24189026399
3187,0.32,4,5,7,60.7,58.0,4.4,4.43,2.68,52.23856000000001,850.0717249788896
3188,0.34,3,2,3,60.4,56.0,4.54,4.56,2.75,56.93159999999999,489.3373650879872
3189,1.74,4,7,2,61.9,58.0,7.73,7.67,4.77,282.809007,12821.470730522318
3190,0.4,3,5,8,62.8,57.0,4.65,4.68,2.93,63.762660000000004,1302.6717338229116
3191,0.32,5,4,2,61.6,56.0,4.4,4.43,2.72,53.018240000000006,458.7046113896279
3192,2.26,5,2,3,62.4,57.0,8.43,8.37,5.24,369.72968399999996,17653.069063960134
3193,1.0,1,4,4,44.0,53.0,6.31,6.24,4.12,162.222528,3174.53959210144
3194,0.8,3,7,3,62.9,60.0,5.89,5.94,3.72,130.15015200000002,3481.943087238248
3195,1.09,5,6,2,61.9,55.0,6.6,6.64,4.1,179.67839999999998,5193.221815657649
3196,0.9,5,6,4,62.7,56.0,6.14,6.18,3.86,146.468472,4941.440904121428
3197,0.76,5,3,3,62.4,55.0,5.87,5.83,3.65,124.910665,2592.2740222412167
3198,1.54,5,4,4,61.4,57.0,7.47,7.42,4.57,253.30321800000002,12563.521411835216
3199,0.55,5,6,3,61.7,57.0,5.27,5.23,3.24,89.30120400000001,1662.26202114381
3200,0.32,5,4,8,61.4,55.0,4.42,4.44,2.72,53.379456000000005,888.5067056205081
3201,0.93,4,5,3,62.5,58.0,6.22,6.19,3.88,149.386984,4248.825240380352
3202,0.39,4,3,5,61.7,57.0,4.68,4.65,2.88,62.67456,888.6629157772152
3203,0.51,3,3,3,62.0,57.0,5.11,5.19,3.19,84.60167100000001,1164.7786199608217
3204,0.34,5,6,3,62.9,55.0,4.5,4.47,2.82,56.72429999999999,710.2708045951632
3205,0.31,2,5,3,64.1,61.0,4.29,4.2,2.72,49.00896,514.814493937085
3206,0.7,4,5,2,61.9,62.0,5.69,5.66,3.51,113.04095400000001,2061.45626463472
3207,0.36,4,1,3,61.6,60.0,4.54,4.58,2.81,58.428892,453.6741510003485
3208,0.53,4,6,4,59.8,58.0,5.26,5.27,3.15,87.31863,1748.1536942929092
3209,0.32,2,2,3,63.5,57.0,4.3,4.33,2.74,51.01606,412.56058937550046
3210,0.31,5,4,8,62.6,57.0,4.32,4.3,2.7,50.15520000000001,827.6072941120358
3211,0.44,3,1,5,61.9,57.0,4.83,4.9,3.01,71.23767,801.5733623591584
3212,1.02,3,7,4,62.7,58.0,6.35,6.44,4.01,163.98494,6204.046561644524
3213,2.09,5,3,2,60.6,57.0,8.3,8.2,5.0,340.3,14170.431351136176
3214,1.5,5,7,4,62.6,56.0,7.21,7.27,4.53,237.447651,13185.327332220128
3215,0.91,3,4,2,63.4,60.0,6.11,6.06,3.86,142.922676,3031.2504524181727
3216,0.33,5,5,6,61.8,54.0,4.47,4.5,2.77,55.71854999999999,884.6706185207139
3217,1.01,2,5,6,62.7,61.0,6.3,6.34,3.96,158.17032,6343.003362400733
3218,0.41,5,5,7,60.9,56.0,4.83,4.79,2.93,67.78760100000001,1380.221111231983
3219,0.32,5,3,7,61.9,55.0,4.37,4.38,2.71,51.871026,745.8312955123291
3220,1.17,2,3,2,63.8,58.0,6.57,6.73,4.24,187.47626400000001,4433.846456949873
3221,0.32,5,2,5,62.4,54.0,4.36,4.39,2.73,52.253292,573.3133605990355
3222,1.3,5,4,4,61.9,55.0,7.04,7.01,4.35,214.67424,9114.58621361745
3223,1.01,2,7,2,64.5,58.0,6.18,6.26,4.01,155.13406799999998,4015.3288118295877
3224,0.3,5,5,8,60.4,60.0,4.32,4.35,2.62,49.23504,834.2118643062585
3225,0.8,5,4,2,61.6,56.0,5.97,6.01,3.69,132.396093,2564.651421707636
3226,0.36,5,7,3,59.5,56.0,4.68,4.63,2.77,60.021468,796.9744555271412
3227,1.21,4,1,4,61.9,58.0,6.84,6.79,4.22,195.99199199999998,5233.424574158964
3228,0.71,1,3,4,62.1,70.0,5.67,5.6,3.5,111.13199999999999,2234.7773953874944
3229,0.65,3,2,7,61.8,56.0,5.53,5.57,3.43,105.65120300000001,2390.60017962881
3230,1.01,4,6,4,62.2,58.0,6.41,6.36,3.97,161.847372,5991.511609588621
3231,0.51,5,4,5,61.7,56.0,5.1,5.2,3.18,84.3336,1659.3436670883991
3232,1.5,5,2,6,60.7,60.0,7.35,7.4,4.48,243.66720000000004,11777.351122684306
3233,0.5,5,7,4,61.9,59.0,5.07,5.1,3.15,81.44955,1678.2907587627706
3234,0.25,3,7,7,63.8,54.0,3.94,3.99,2.53,39.773118,581.7109577167332
3235,1.01,1,7,3,65.9,60.0,6.32,6.18,4.12,160.917312,5010.414620286938
3236,0.72,4,6,2,61.6,59.0,5.83,5.68,3.55,117.55611999999998,2308.347885391851
3237,0.32,5,7,3,59.3,55.0,4.51,4.53,2.68,54.753204000000004,659.0493511092391
3238,0.37,4,2,5,61.4,59.0,4.61,4.55,2.81,58.941155,719.2407187582835
3239,0.36,5,3,4,61.0,57.0,4.59,4.63,2.81,59.717277,727.193804886875
3240,0.33,4,6,3,60.2,58.0,4.55,4.49,2.72,55.56824,659.2105055111069
3241,0.7,4,3,3,59.0,60.0,5.86,5.81,3.44,117.12030399999999,2214.950283204978
3242,1.02,5,4,4,61.9,53.0,6.5,6.48,4.02,169.3224,5697.370949281985
3243,1.04,5,4,5,61.9,57.0,6.51,6.55,4.04,172.26762,6659.929860743877
3244,0.32,5,4,6,61.5,57.0,4.43,4.39,2.71,52.70326699999999,773.7525603836112
3245,1.12,5,4,6,61.6,55.0,6.68,6.74,4.13,185.945816,8304.540867258907
3246,1.64,4,6,3,61.8,59.0,7.55,7.51,4.65,263.657325,13228.102236194058
3247,0.55,3,5,3,59.5,61.0,5.28,5.41,3.18,90.83606400000001,1525.5765516835313
3248,0.3,5,4,3,62.3,54.0,4.29,4.32,2.68,49.66790400000001,494.8271383637873
3249,0.57,5,4,5,62.5,54.2,5.29,5.31,3.31,92.97756899999999,2020.978745748474
3250,0.51,5,4,2,62.0,56.0,5.13,5.16,3.19,84.441852,1084.6378123265984
3251,1.52,5,2,2,60.2,57.0,7.47,7.38,4.47,246.42484199999998,7105.647342746899
3252,0.4,5,5,3,62.6,54.0,4.77,4.7,2.96,66.36024,896.1271636339295
3253,0.3,5,7,3,61.0,56.0,4.35,4.37,2.66,50.56527,588.8695002001917
3254,2.05,3,6,2,62.5,56.0,8.08,8.17,5.08,335.349088,15817.647467702287
3255,0.53,5,6,5,60.1,57.0,5.25,5.31,3.17,88.371675,2008.1918953141458
3256,0.3,5,6,2,62.1,54.0,4.32,4.35,2.69,50.55047999999999,466.3251268630725
3257,0.32,5,5,5,61.3,55.0,4.43,4.46,2.72,53.741216,762.2488844128526
3258,1.39,3,2,5,62.2,57.0,7.17,7.1,4.44,226.02708,8994.01710547413
3259,0.71,3,7,4,63.0,58.0,5.65,5.68,3.57,114.56844,3109.0453226592617
3260,0.3,5,5,8,61.1,57.0,4.39,4.35,2.67,50.98765499999999,872.5983384938897
3261,0.5,1,7,3,64.6,58.0,5.0,4.97,3.22,80.017,1272.0720739471756
3262,0.55,5,4,4,61.1,57.0,5.29,5.31,3.24,91.011276,1731.9351572815467
3263,0.9,1,1,3,64.6,61.0,5.92,5.87,3.81,132.399024,2046.1444213073903
3264,1.28,5,2,2,62.5,59.0,6.88,6.95,4.32,206.56512000000004,5163.719939582644
3265,0.41,3,7,2,59.9,60.0,4.78,4.8,2.87,65.84928,770.2557589264028
3266,1.13,2,5,2,64.0,58.0,6.52,6.58,4.19,179.757704,4768.243997134566
3267,0.71,5,4,6,62.5,57.0,5.7,5.73,3.57,116.59977,3435.5695352151656
3268,1.01,4,5,4,62.3,58.0,6.34,6.3,3.94,157.37148,5461.610812293126
3269,1.13,4,4,2,61.5,59.0,6.73,6.69,4.13,185.94788100000002,4967.092597091111
3270,1.0,5,2,2,58.8,55.0,6.53,6.46,3.82,161.142116,3089.9857046875472
3271,1.0,3,3,3,63.6,54.0,6.33,6.37,4.04,162.901284,4162.941893705273
3272,2.0,1,3,1,66.8,57.0,7.81,7.72,5.19,312.92170799999997,8078.881398504646
3273,0.43,3,7,2,63.4,57.0,4.81,4.78,3.04,69.895072,878.0318178648861
3274,0.47,4,4,3,59.5,60.0,5.09,5.06,3.02,77.781308,1102.6066301386147
3275,1.33,4,2,5,61.5,58.0,7.02,7.06,4.33,214.59999599999998,8331.712088617478
3276,1.22,4,2,2,62.3,58.0,6.85,6.8,4.25,197.965,4665.827962930349
3277,0.32,4,3,4,61.4,60.0,4.41,4.39,2.7,52.271730000000005,577.5552043788998
3278,0.33,3,4,4,60.6,61.0,4.46,4.49,2.71,54.268834000000005,644.837914143997
3279,0.24,5,5,8,62.9,55.0,3.96,3.98,2.5,39.402,570.4215856745739
3280,0.33,4,3,4,58.8,62.0,4.53,4.49,2.65,53.900205,599.8108738115641
3281,1.01,4,7,4,60.4,58.0,6.57,6.47,3.94,167.481126,6510.764284833217
3282,0.54,4,5,3,62.3,58.0,5.26,5.2,3.26,89.16752,1550.355711048271
3283,0.32,4,4,6,62.3,58.0,4.35,4.38,2.72,51.82416,747.9075434992682
3284,1.45,4,5,4,61.1,58.0,7.31,7.23,4.44,234.65977200000003,11506.088152365282
3285,0.3,3,3,5,62.4,60.0,4.23,4.29,2.66,48.27022200000001,550.2116075491437
3286,1.2,3,1,5,59.1,61.0,6.94,7.0,4.12,200.14960000000002,5755.914132248848
3287,1.01,5,4,5,61.8,58.0,6.4,6.42,3.96,162.70848,6070.212690260416
3288,1.04,3,3,3,62.8,57.0,6.44,6.48,4.06,169.428672,4524.682795594997
3289,1.5,1,3,3,65.0,57.0,7.1,7.06,4.6,230.57959999999997,7776.398255141736
3290,1.07,5,6,2,61.4,57.0,6.62,6.57,4.05,176.14827,5062.789590822792
3291,0.31,5,5,7,61.4,56.0,4.37,4.4,2.69,51.72332,842.4184231569396
3292,1.0,3,6,2,62.6,58.0,6.33,6.39,3.98,160.98582599999997,4129.979348682393
3293,1.68,5,7,2,62.7,55.0,7.45,7.58,4.71,265.97841,11596.398250241928
3294,0.9,4,3,2,62.1,59.0,6.13,6.04,3.78,139.955256,2735.0033187331996
3295,0.91,4,5,4,62.2,58.0,6.17,6.21,3.85,147.515445,4699.1231983523485
3296,1.39,5,4,8,60.6,55.0,7.27,7.21,4.39,230.109313,14346.197806925666
3297,0.41,5,6,6,60.0,57.0,4.81,4.85,2.9,67.65264999999998,1332.0865391690104
3298,1.31,3,1,3,62.3,55.0,6.98,7.02,4.36,213.638256,5141.019493326069
3299,1.39,3,4,4,62.6,56.0,7.08,7.11,4.44,223.50427200000004,9571.063876981258
3300,0.4,2,5,3,63.3,58.0,4.69,4.72,2.98,65.967664,833.943264094693
3301,1.45,1,1,2,58.6,68.0,7.45,7.33,4.34,237.00089,4885.7373960361865
3302,0.32,5,5,5,61.7,56.0,4.39,4.42,2.72,52.778335999999996,750.2372916846965
3303,1.01,4,4,5,61.2,58.0,6.47,6.33,3.92,160.543992,5870.225717880985
3304,0.9,2,4,3,63.9,60.0,6.1,6.07,3.89,144.03503,3577.148589559474
3305,1.5,3,3,4,63.4,57.0,7.27,7.2,4.59,240.25896,10307.61483489051
3306,0.41,5,2,7,62.3,53.0,4.77,4.79,2.98,68.08793399999999,1071.858474118249
3307,0.74,4,4,3,60.5,58.0,5.93,5.88,3.57,124.480188,2701.6472982570353
3308,0.4,4,6,3,61.0,59.0,4.74,4.71,2.88,64.297152,887.7844340900857
3309,0.9,4,6,2,59.2,60.0,6.31,6.23,3.71,145.84492300000002,3462.9959255930526
3310,1.3,4,3,2,60.7,59.0,7.06,7.0,4.27,211.02339999999995,5863.983829928302
3311,1.53,4,6,3,61.3,59.0,7.35,7.4,4.52,245.84279999999998,11514.420518564142
3312,1.02,4,6,2,59.9,58.0,6.6,6.55,3.94,170.32619999999997,4590.943458369388
3313,1.07,4,7,2,62.6,61.0,6.49,6.42,4.04,168.329832,4985.7393971269275
3314,0.7,2,1,6,63.2,55.0,5.63,5.57,3.54,111.01121400000001,1997.1750989883503
3315,0.77,4,3,3,60.7,58.0,5.95,5.91,3.6,126.59220000000002,2605.9024467557006
3316,2.01,3,2,5,63.5,59.0,8.03,7.93,5.07,322.846953,17593.609853584294
3317,0.44,5,4,3,62.7,57.0,4.85,4.82,3.03,70.83230999999999,974.9484659267656
3318,0.57,5,7,3,61.4,55.0,5.34,5.35,3.28,93.70631999999999,1861.8214352655448
3319,2.03,4,3,1,59.4,59.0,8.31,8.22,4.91,335.39326200000005,9724.98139725313
3320,0.57,3,2,3,63.3,56.0,5.29,5.27,3.34,93.11352199999999,1276.4764352199463
3321,0.41,5,6,7,61.1,56.0,4.8,4.82,2.94,68.01984,1455.4220696165728
3322,1.22,4,3,3,60.6,60.0,6.92,6.85,4.17,197.66633999999996,6310.676862318999
3323,0.31,5,4,7,62.0,54.0,4.38,4.39,2.72,52.300703999999996,801.6910592164182
3324,0.51,4,7,2,59.5,61.0,5.19,5.16,3.08,82.48363200000001,1204.8182830961268
3325,0.25,4,5,5,61.2,59.0,4.05,4.02,2.47,40.21407,468.56856272923824
3326,1.24,5,4,7,62.3,56.0,6.86,6.89,4.28,202.29591200000002,10718.991247906564
3327,2.01,3,2,3,61.8,62.0,7.98,8.07,4.96,319.417056,13494.236880621555
3328,0.31,5,5,8,61.4,56.0,4.4,4.43,2.71,52.82332,922.4314059268885
3329,0.56,5,4,4,62.1,56.0,5.31,5.29,3.29,92.41577099999999,1800.1883588002845
3330,0.31,4,5,4,60.7,61.0,4.4,4.36,2.66,51.029440000000015,633.9261040393087
3331,1.51,5,4,4,61.9,57.0,7.37,7.3,4.54,244.25654,11885.641567904378
3332,1.08,4,7,4,61.2,60.0,6.63,6.61,4.05,177.488415,7386.6578972244115
3333,1.01,4,6,6,61.8,59.0,6.42,6.39,3.96,162.45424799999998,7299.495022621286
3334,0.56,4,5,4,60.5,59.0,5.42,5.33,3.25,93.88795,1928.2145604598356
3335,1.01,2,4,5,63.2,61.0,6.33,6.35,4.01,161.18395499999997,5647.233159417038
3336,0.35,3,3,7,61.2,60.0,4.5,4.55,2.77,56.71574999999999,846.6260522667254
3337,0.51,3,6,4,63.3,57.0,5.12,5.05,3.22,83.25632,1619.5189290051005
3338,0.32,5,1,4,62.1,54.0,4.38,4.44,2.74,53.28532800000001,433.9288852822861
3339,0.43,3,4,7,61.3,57.0,4.85,4.87,2.98,70.38611,1340.682105421807
3340,1.02,4,5,2,62.5,57.0,6.47,6.43,4.03,167.656463,4323.627371024092
3341,0.5,2,4,3,63.6,55.0,5.03,5.06,3.21,81.700278,1158.6603659927723
3342,0.78,5,2,6,62.4,56.0,5.87,5.9,3.67,127.10311,3343.235289312533
3343,0.25,5,4,5,62.5,55.0,4.0,4.02,2.51,40.36079999999999,448.1184569088362
3344,1.06,5,4,6,61.6,56.3,6.53,6.56,4.03,172.632304,7314.945694282146
3345,1.53,3,6,3,63.5,58.0,7.35,7.29,4.65,249.153975,11626.047646827774
3346,0.9,2,5,5,63.3,59.0,6.03,6.07,3.83,140.186043,4593.948723393802
3347,0.31,4,4,4,61.5,59.0,4.36,4.32,2.67,50.28998400000001,584.6621128898743
3348,0.4,5,4,8,61.1,56.0,4.76,4.79,2.92,66.577168,1328.535103293783
3349,0.4,3,4,2,63.2,56.0,4.73,4.7,2.98,66.24838000000001,670.4473272313847
3350,1.2,3,5,8,62.3,60.0,6.74,6.8,4.22,193.41103999999999,10872.722614078813
3351,0.71,4,7,3,60.6,58.0,5.79,5.77,3.5,116.92904999999999,2818.848345210363
3352,0.82,4,4,2,62.3,58.0,5.96,5.98,3.72,132.58377600000003,2590.735982701989
3353,1.01,5,5,4,62.0,56.0,6.46,6.51,4.02,169.05949199999998,6085.630614240012
3354,0.82,5,6,3,61.8,55.0,5.97,6.01,3.7,132.75489000000002,3525.02442338641
3355,0.74,5,7,3,61.5,56.0,5.8,5.84,3.58,121.26176,3073.4799986422618
3356,0.74,5,5,8,61.9,55.0,5.79,5.84,3.6,121.72896,4476.646879645229
3357,2.25,1,3,1,67.7,58.0,8.01,7.97,5.41,345.372777,9708.373193273059
3358,0.59,3,4,4,62.8,56.0,5.3,5.34,3.34,94.52868,1825.1419678732498
3359,1.2,5,2,4,62.5,56.0,6.77,6.74,4.22,192.55775599999998,6248.252774125931
3360,0.52,3,6,4,62.8,58.0,5.11,5.14,3.22,84.574588,1658.0813455572638
3361,0.54,5,3,4,62.6,57.0,5.24,5.2,3.27,89.10096,1566.771253450078
3362,0.31,5,6,4,61.0,56.0,4.41,4.38,2.68,51.766344000000004,679.8423507587623
3363,1.01,4,6,1,59.8,58.0,6.57,6.53,3.92,168.17623200000003,3221.4736551036126
3364,0.37,5,7,4,61.4,55.0,4.64,4.67,2.86,61.97276799999999,974.8976218792245
3365,1.1,4,7,4,60.0,59.0,6.67,6.6,3.98,175.20756,7245.017487893723
3366,0.56,3,3,3,59.9,60.0,5.3,5.35,3.19,90.45244999999998,1332.7982269398835
3367,0.29,5,3,7,62.1,55.0,4.28,4.3,2.66,48.954640000000005,662.2375732339415
3368,0.9,5,5,3,61.0,56.0,6.17,6.19,3.77,143.984971,3944.5058737842437
3369,0.91,4,4,3,58.0,59.0,6.45,6.38,3.72,153.08172000000002,4001.066852167307
3370,1.04,5,4,4,62.6,55.0,6.45,6.49,4.05,169.535025,5826.225478505532
3371,0.42,3,7,3,60.8,59.0,4.82,4.85,2.94,68.72838,1005.6587479523472
3372,1.01,4,3,3,61.8,59.0,6.41,6.37,3.95,161.28521500000002,4289.915560004116
3373,2.33,5,2,4,62.4,57.0,8.52,8.47,5.31,383.19296399999996,21321.00253495199
3374,0.71,5,4,2,62.3,56.0,5.68,5.72,3.55,115.33807999999998,1992.1736022725759
3375,1.2,2,3,2,64.1,57.0,6.68,6.65,4.27,189.68193999999997,4613.865358062022
3376,2.02,5,1,2,62.7,56.9,8.03,8.07,5.05,327.25060499999995,9783.908944521241
3377,0.38,5,6,5,61.6,56.0,4.65,4.7,2.88,62.942400000000006,1080.0761901302017
3378,1.51,2,3,6,63.1,59.0,7.26,7.28,4.59,242.59435200000001,12259.299014851136
3379,0.51,5,6,4,62.4,57.0,5.13,5.1,3.19,83.45996999999998,1681.4821598712963
3380,0.5,2,6,2,58.3,58.0,5.23,5.2,3.04,82.67584000000001,1053.4797511706688
3381,0.31,5,5,4,61.5,56.0,4.34,4.37,2.68,50.82834400000001,631.5062510174115
3382,0.38,4,3,4,60.6,58.0,4.7,4.68,2.84,62.46863999999999,780.6605821788089
3383,0.77,5,2,6,62.1,57.0,5.84,5.86,3.63,124.227312,3222.0544187812607
3384,2.05,4,2,4,62.5,59.0,8.07,8.12,5.06,331.5737039999999,16671.023825017783
3385,2.01,3,1,3,61.6,60.0,7.99,8.02,4.93,315.91341399999993,10920.767843187708
3386,1.01,5,5,4,61.9,55.0,6.47,6.45,4.0,166.926,5967.564815167287
3387,0.23,3,7,6,62.4,53.0,3.94,3.95,2.46,38.284980000000004,486.792351446368
3388,1.0,3,6,2,61.9,59.0,6.39,6.43,3.97,163.118169,4209.647256072228
3389,1.07,3,5,7,60.2,58.0,6.57,6.65,3.98,173.88819000000004,8073.5942109218795
3390,1.02,3,6,2,63.3,58.0,6.31,6.4,4.02,162.34367999999998,4237.054938068098
3391,0.31,5,5,4,61.6,55.0,4.37,4.36,2.69,51.253108,637.9491641706128
3392,0.32,5,5,6,62.0,55.0,4.41,4.39,2.73,52.852527,821.3810027151447
3393,0.36,3,4,3,61.8,57.8,4.52,4.58,2.81,58.171496,640.5324054302096
3394,1.06,3,5,2,60.0,59.0,6.6,6.63,3.97,173.71926,4456.73007130624
3395,0.91,3,1,2,62.0,56.0,6.18,6.23,3.85,148.23039000000003,2096.8268941601777
3396,0.74,5,4,3,61.9,56.0,5.8,5.83,3.6,121.7304,2657.046545555037
3397,0.26,5,6,6,62.5,55.0,4.09,4.07,2.55,42.448065,595.2454550061287
3398,2.41,4,3,2,58.7,61.0,8.85,8.76,5.17,400.80942,18160.615046408606
3399,0.41,3,6,3,60.5,61.0,4.78,4.8,2.9,66.5376,916.6975861836728
3400,0.41,2,2,6,63.9,55.0,4.74,4.71,3.02,67.422708,933.9200008329256
3401,1.1,5,4,3,62.2,56.6,6.56,6.6,4.09,177.08063999999996,5589.107066857098
3402,0.3,5,7,4,61.8,55.0,4.27,4.3,2.65,48.65664999999999,644.2782894858092
3403,0.9,3,6,3,60.1,58.0,6.25,6.29,3.77,148.208125,4140.84240540849
3404,0.7,5,3,3,62.0,55.0,5.71,5.68,3.53,114.48778399999999,2185.5114858364136
3405,0.41,4,6,3,62.3,56.0,4.78,4.76,2.97,67.575816,960.5249884670213
3406,2.01,4,5,2,61.3,61.0,8.02,7.96,4.9,312.81208000000004,14399.30789014233
3407,0.57,5,5,4,62.3,55.0,5.36,5.3,3.32,94.31456,1988.5070079091834
3408,0.31,5,3,3,62.7,56.0,4.33,4.38,2.73,51.775541999999994,495.83108792895285
3409,0.53,2,6,3,64.1,54.0,5.11,5.16,3.29,86.74940400000001,1450.095322184441
3410,0.72,3,2,4,61.1,56.0,5.76,5.79,3.53,117.726912,2239.9201828009463
3411,0.67,2,4,4,57.5,60.1,5.78,5.83,3.34,112.549316,2344.3837948327027
3412,1.23,5,5,2,62.3,58.0,6.8,6.84,4.25,197.676,6108.058656668551
3413,0.5,3,6,4,63.6,59.0,4.99,5.04,3.19,80.22722399999999,1528.686202349541
3414,2.01,2,1,3,59.6,61.0,8.08,8.14,4.83,317.67489600000005,10547.388585573906
3415,1.54,3,4,2,61.5,61.0,7.35,7.42,4.54,247.59798,8450.76609147488
3416,0.91,4,6,1,59.6,59.0,6.29,6.32,3.76,149.470528,2571.055436608907
3417,1.06,3,4,5,63.4,57.0,6.48,6.45,4.1,171.36360000000002,6474.123510652801
3418,1.25,5,4,2,61.6,57.0,6.91,6.98,4.28,206.43210400000004,6087.652918085017
3419,0.34,4,6,3,59.3,58.0,4.55,4.59,2.71,56.596995,673.8870006137387
3420,0.53,4,6,4,61.4,58.0,5.24,5.19,3.2,87.02592000000001,1774.3373708220354
3421,0.52,5,5,5,62.2,55.0,5.14,5.18,3.21,85.46689199999999,1824.206505105758
3422,0.26,3,7,5,63.3,57.0,4.03,4.06,2.56,41.886207999999996,543.652303151602
3423,0.57,4,7,4,60.8,59.0,5.38,5.34,3.26,93.657192,2124.0802900999684
3424,1.2,5,5,4,62.3,56.0,6.79,6.82,4.24,196.34507200000002,8240.121061301441
3425,0.35,5,7,4,61.6,56.0,4.56,4.53,2.8,57.83904,875.4494116389917
3426,0.32,4,6,6,61.1,58.0,4.45,4.42,2.71,53.30299,860.7711861372105
3427,1.0,3,5,4,62.9,59.0,6.3,6.33,3.97,158.31963,5372.92387124074
3428,0.92,5,4,2,61.9,57.0,6.23,6.25,3.86,150.29874999999998,3332.591455582525
3429,1.04,2,4,5,63.8,57.0,6.4,6.43,4.09,168.31168,6025.331061695973
3430,0.4,5,4,7,62.2,54.0,4.73,4.76,2.95,66.41866,1246.1206456605516
3431,0.51,3,6,2,60.3,56.0,5.19,5.22,3.14,85.068252,1152.7673769713722
3432,0.3,5,3,3,62.1,55.0,4.3,4.33,2.68,49.898920000000004,460.55562378367324
3433,0.34,4,3,5,60.6,60.0,4.45,4.49,2.71,54.147155000000005,682.8679948941842
3434,1.02,4,6,7,62.2,57.0,6.59,6.4,4.04,170.39104,8516.28557319861
3435,0.52,5,7,2,61.2,57.0,5.2,5.22,3.19,86.58936,1321.6515259078353
3436,0.71,3,4,6,61.2,58.0,5.68,5.72,3.49,113.38870399999999,3124.250705333255
3437,1.02,4,3,4,62.5,60.0,6.43,6.38,4.0,164.09359999999998,5125.644044825723
3438,0.9,3,4,4,62.4,60.0,6.07,6.11,3.8,140.93326000000002,4045.4902478790777
3439,1.01,2,7,2,57.6,62.0,6.56,6.66,3.81,166.457376,4303.36837371706
3440,0.38,3,7,4,63.1,55.0,4.6,4.59,2.9,61.23059999999999,947.9972064169121
3441,0.52,5,3,4,62.0,57.0,5.12,5.08,3.16,82.19033600000002,1365.1806404354109
3442,0.53,5,5,3,61.8,56.0,5.19,5.23,3.22,87.40271400000002,1492.1387835980354
3443,0.31,5,7,4,62.0,55.0,4.38,4.36,2.71,51.752328000000006,713.1386705188663
3444,0.7,3,3,5,62.2,57.0,5.67,5.72,3.54,114.81069600000001,2687.37458067386
3445,0.5,2,6,3,64.0,56.0,5.03,4.9,3.18,78.37746000000001,1248.6657353178668
3446,0.32,5,7,6,62.0,55.0,4.39,4.41,2.73,52.852527,899.3093570404512
3447,0.47,3,5,3,61.1,61.0,4.97,5.01,3.05,75.94408499999999,1121.546002803628
3448,0.9,2,5,3,62.6,58.0,6.1,6.14,3.83,143.44881999999998,3690.3158425019433
3449,1.57,4,2,4,62.5,58.0,7.5,7.42,4.66,259.329,10730.729914925309
3450,0.53,5,6,4,61.9,55.0,5.19,5.22,3.22,87.235596,1789.7228803409773
3451,0.5,3,4,3,59.3,58.0,5.19,5.24,3.09,84.03440400000001,1215.2291471228095
3452,1.52,4,3,4,61.1,61.0,7.4,7.36,4.51,245.63264,10990.788088441737
3453,0.32,3,4,5,61.2,62.0,4.41,4.45,2.71,53.182395,694.8672394599179
3454,0.42,5,4,7,60.0,57.0,4.86,4.84,2.91,68.45018400000001,1322.3335911036056
3455,1.02,5,6,7,62.2,58.0,6.42,6.44,4.0,165.3792,8225.176505535861
3456,1.5,5,1,7,62.2,59.0,7.3,7.32,4.55,243.13379999999998,10489.16641815002
3457,1.06,4,7,2,62.5,56.0,6.61,6.47,4.09,174.91580299999998,5154.674707214776
3458,1.1,5,4,5,61.3,57.0,6.66,6.59,4.06,178.19096399999998,7209.521771710004
3459,2.28,4,1,4,62.4,58.0,8.45,8.35,5.24,369.7213,16552.760964480305
3460,0.79,2,2,4,58.5,62.0,5.99,6.04,3.52,127.352192,2547.6755515384048
3461,1.52,4,2,3,62.8,62.0,7.29,7.23,4.56,240.342552,8445.639426655625
3462,0.5,5,6,3,61.9,55.0,5.18,5.12,3.19,84.603904,1462.5987578882646
3463,0.41,4,6,7,62.9,59.0,4.76,4.72,2.98,66.95225599999999,1449.102100898377
3464,0.46,5,5,2,61.5,54.0,4.98,5.01,3.07,76.595886,944.6462245612506
3465,0.43,4,5,3,60.5,60.0,4.88,4.84,2.94,69.440448,970.1873652956194
3466,0.85,4,2,1,59.6,58.0,6.24,6.14,3.69,141.377184,1698.1114909725143
3467,0.58,5,5,4,61.8,57.0,5.39,5.35,3.32,95.73717999999998,2054.217920719877
3468,0.34,4,7,4,62.1,58.0,4.45,4.5,2.78,55.6695,811.72443435586
3469,0.7,5,6,3,62.8,55.0,5.65,5.69,3.56,114.44866000000002,2654.5125779969426
3470,0.54,4,7,3,60.0,58.0,5.3,5.26,3.17,88.37325999999999,1642.1304031795853
3471,0.92,3,7,2,63.3,59.0,6.18,6.12,3.89,147.126024,3700.5933829846185
3472,1.5,5,4,2,63.0,57.0,7.31,7.2,4.57,240.52824,8429.026106799072
3473,0.4,4,2,7,60.8,58.0,4.76,4.78,2.9,65.98312,1003.1371029526545
3474,0.41,4,3,3,60.5,58.0,4.81,4.85,2.92,68.11921999999998,790.3626569422911
3475,0.33,3,4,6,61.4,55.0,4.46,4.5,2.75,55.1925,784.0357691444963
